C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0076.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0077.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0078.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0079.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0080.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0081.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0082.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0083.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0084.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0085.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0086.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0087.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0088.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0089.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0090.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0091.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0092.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0093.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0094.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0095.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0096.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0097.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0098.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0099.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0100.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0101.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0102.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0103.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0104.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0105.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0106.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0107.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0108.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0109.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0110.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0111.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0112.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0113.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0114.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0115.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0116.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0117.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0118.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0119.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0120.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0121.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0122.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0123.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0124.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0125.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0126.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0127.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0128.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0129.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0130.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0131.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0132.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0133.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0134.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0135.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0136.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0137.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0138.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0139.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0140.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0141.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0142.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0143.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0144.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0145.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0146.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0147.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0148.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0149.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0150.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0151.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0152.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0153.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0154.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0155.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0156.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0157.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0158.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0159.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0160.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0161.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0162.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0163.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0164.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0165.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0166.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0167.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0168.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0169.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0170.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0171.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0172.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0173.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0174.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0175.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0176.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0177.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0178.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0179.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0180.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0181.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0182.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0183.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0184.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0185.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0186.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0187.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0188.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0189.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0190.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0191.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0192.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0193.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0194.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0195.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0196.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0197.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0198.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0199.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0200.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0201.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0202.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0203.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0204.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0205.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0206.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0207.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0208.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0209.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0210.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0211.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0212.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0213.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0214.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0215.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0216.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0217.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0218.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0219.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0220.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0221.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0222.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0223.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0224.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0225.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0226.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0227.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0228.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0229.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0230.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0231.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0232.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0233.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0234.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0235.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0236.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0237.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0238.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0239.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0240.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0241.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0242.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0243.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0244.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0245.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0246.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0247.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0248.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0249.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0250.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0251.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0252.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0253.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0254.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0255.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0256.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0257.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0258.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0259.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0260.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0261.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0262.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0263.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0264.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0265.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0266.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0267.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0268.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0269.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0270.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0271.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0272.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0273.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0274.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0275.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0276.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0277.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0278.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0279.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0280.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0281.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0282.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0283.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0284.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0285.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0286.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0287.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0288.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0289.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0290.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0291.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0292.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0293.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0294.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0295.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0296.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0297.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0298.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0299.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0300.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0301.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0302.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0303.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0304.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0305.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0306.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0307.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0308.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0309.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0310.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0311.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0312.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0313.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0314.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0315.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0316.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0317.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0318.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0319.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0320.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0321.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0322.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0323.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0324.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0325.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0326.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0327.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0328.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0329.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0330.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0331.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0332.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0333.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0334.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0335.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0336.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0337.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0338.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0339.jpg;leopard
C:\Users\user\Desktop\Code\python\2lab\dataset\leopard\0340.jpg;leopard
